S.No,YEAR,FLIGHT_NUMBER,DEPARTURE_DELAY,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,COMPLAINT_TYPE,COMPLAINT_DESCRIPTION,COMPLAINT_STATUS,COMPENSATION_AMNT,COMPENSATION_TYPE
1767,2015,67,1,-26,0,0,,,,,,
1768,2015,1737,-4,-15,0,0,,,,,,
1769,2015,2070,-1,-13,0,0,,,,,,
1770,2015,235,-7,-29,0,0,,,,,,
1771,2015,1770,-5,-18,0,0,,,,,,
1772,2015,413,-2,-11,0,0,,,,,,
1773,2015,84,-5,-16,0,0,,,,,,
1774,2015,330,-6,-15,0,0,,,,,,
1775,2015,670,-3,-24,0,0,,,,,,
1776,2015,1970,29,4,0,0,,,,,,
1777,2015,1849,5,0,0,0,,,,,,
1778,2015,2069,38,9,0,0,,,,,,
1779,2015,1443,46,36,0,0,,,,,,
1780,2015,1715,-1,-19,0,0,,,,,,
1781,2015,199,-8,-33,0,0,,,,,,
1782,2015,1919,-2,-31,0,0,,,,,,
1783,2015,1723,-4,-5,0,0,,,,,,
1784,2015,67,2,-31,0,0,,,,,,
1785,2015,1737,16,-13,0,0,,,,,,
1786,2015,2070,-4,-14,0,0,,,,,,
1787,2015,235,-8,-33,0,0,,,,,,
1788,2015,1770,-2,-17,0,0,,,,,,
1789,2015,413,1,-8,0,0,,,,,,
1790,2015,84,-5,-20,0,0,,,,,,
1791,2015,330,13,-5,0,0,,,,,,
1792,2015,670,-5,-2,0,0,,,,,,
1793,2015,1970,51,34,0,0,,,,,,
1794,2015,1849,-3,-11,0,0,,,,,,
1795,2015,2069,-1,-29,0,0,,,,,,
1796,2015,1443,-4,3,0,0,,,,,,
1797,2015,1715,-5,-20,0,0,,,,,,
1798,2015,199,-3,-41,0,0,,,,,,
1799,2015,1919,-4,-31,0,0,,,,,,
1800,2015,1723,10,-1,0,0,,,,,,
1801,2015,67,-4,-34,0,0,,,,,,
1802,2015,1737,4,-22,0,0,,,,,,
1803,2015,2070,-5,-19,0,0,,,,,,
1804,2015,235,63,51,0,0,,,,,,
1805,2015,829,0,-15,0,0,,,,,,
1806,2015,445,1,-4,0,0,,,,,,
1807,2015,84,-1,-5,0,0,,,,,,
1808,2015,330,5,-25,0,0,,,,,,
1809,2015,1862,-6,2,0,0,,,,,,
1810,2015,873,-5,-20,0,0,,,,,,
1811,2015,2069,0,21,0,0,,,,,,
1812,2015,1443,-3,12,0,0,,,,,,
1813,2015,199,-2,-22,0,0,,,,,,
1814,2015,2043,61,83,0,0,,,,,,
1815,2015,67,16,-14,0,0,,,late,open,0,0
1816,2015,1820,28,33,0,0,,,,,,
1817,2015,235,71,52,0,0,,,,,,
1818,2015,829,-1,-21,0,0,,,,,,
1819,2015,2057,0,-3,0,0,,,,,,
1820,2015,84,-6,-17,0,0,,,,,,
1821,2015,330,5,-5,0,0,,,,,,
1822,2015,879,-6,-17,0,0,,,,,,
1823,2015,2063,-1,-26,0,0,,,,,,
1824,2015,1443,-4,-9,0,0,,,,,,
1825,2015,199,203,175,0,0,,,late,open,0,0
1826,2015,1919,4,-27,0,0,,,,,,
1827,2015,1912,-6,-28,0,0,,,,,,
1828,2015,67,-1,-27,0,0,,,,,,
1829,2015,1737,48,15,0,0,,,,,,
1830,2015,2070,-3,-25,0,0,,,,,,
1831,2015,235,34,37,0,0,,,,,,
1832,2015,1770,-4,-27,0,0,,,,,,
1833,2015,413,-2,-15,0,0,,,,,,
1834,2015,84,6,7,0,0,,,,,,
1835,2015,330,-1,-40,0,0,,,,,,
1836,2015,670,-2,-22,0,0,,,,,,
1837,2015,1970,-3,-3,0,0,,,,,,
1838,2015,1849,-4,-20,0,0,,,,,,
1839,2015,2069,-5,-28,0,0,,,,,,
1840,2015,1443,2,-1,0,0,,,,,,
1841,2015,1715,-6,0,0,0,,,,,,
1842,2015,199,-5,-31,0,0,,,,,,
1843,2015,1919,-1,4,0,0,,,,,,
1844,2015,1723,0,-5,0,0,,,,,,
1845,2015,67,7,-16,0,0,,,,,,
1846,2015,1737,0,-33,0,0,,,,,,
1847,2015,2070,-1,-22,0,0,,,,,,
1848,2015,235,21,16,0,0,,,,,,
1849,2015,1770,-4,-13,0,0,,,,,,
1850,2015,413,5,-10,0,0,,,,,,
1851,2015,84,-6,-3,0,0,,A,cancelled,open,0,rebooked
1852,2015,330,-7,-34,0,0,,,,,,
1853,2015,670,-5,-17,0,0,,,,,,
1854,2015,1970,-3,-27,0,0,,,,,,
1855,2015,1843,-5,-19,0,0,,,,,,
1856,2015,2069,-2,-22,0,0,,,,,,
1857,2015,1443,76,66,0,0,,,late,open,0,0
1858,2015,1715,-2,4,0,0,,,,,,
1859,2015,199,169,150,0,0,,,late,open,0,0
1860,2015,67,1,-16,0,0,,,,,,
1861,2015,1919,39,4,0,0,,,,,,
1862,2015,1885,16,3,0,0,,,,,,
1863,2015,600,8,-17,0,0,,,,,,
1864,2015,2070,-7,-24,0,0,,,,,,
1865,2015,235,15,-6,0,0,,,,,,
1866,2015,1770,-3,-6,0,0,,,,,,
1867,2015,413,-3,-15,0,0,,,,,,
1868,2015,84,,,0,1,B,B,,open,0,
1869,2015,330,27,4,0,0,,,,,,
1870,2015,670,-4,-16,0,0,,,,,,
1871,2015,1970,-1,-20,0,0,,,,,,
1872,2015,1843,-6,-25,0,0,,,,,,
1873,2015,2069,-1,-29,0,0,,,,,,
1874,2015,1443,-5,-6,0,0,,,,,,
1875,2015,1715,-1,-6,0,0,,,,,,
1876,2015,199,9,-11,0,0,,,,,,
1877,2015,67,1,60,0,0,,,,,,
1878,2015,1919,270,259,0,0,,,,,,
1879,2015,1885,23,,0,1,B,,,,,
1880,2015,600,175,164,0,0,,,,,,
1881,2015,2070,157,161,0,0,,,,,,
1882,2015,235,54,46,0,0,,,late,open,0,0
1883,2015,1770,,,0,1,B,,,,,
1884,2015,413,-6,27,0,0,,,,,,
1885,2015,84,8,-14,0,0,,,,,,
1886,2015,330,,,0,1,B,,,,,
1887,2015,670,43,37,0,0,,,,,,
1888,2015,1970,-2,-16,0,0,,,,,,
1889,2015,1843,-3,-15,0,0,,,,,,
1890,2015,2069,86,91,0,0,,,,,,
1891,2015,1443,-7,-13,0,0,,,,,,
1892,2015,1715,27,14,0,0,,,,,,
1893,2015,199,-8,-30,0,0,,,,,,
1894,2015,67,8,48,0,0,,,,,,
1895,2015,1919,,,0,1,C,,,,,
1896,2015,1885,73,106,0,0,,,,,,
1897,2015,600,4,50,0,0,,,,,,
1898,2015,2070,129,118,0,0,,,,,,
1899,2015,235,1,-5,0,0,,,,,,
1900,2015,1770,4,8,0,0,,,,,,
1901,2015,413,4,-3,0,0,,,,,,
1902,2015,84,-4,-2,0,0,,,,,,
1903,2015,330,1,0,0,0,,,,,,
1904,2015,670,-3,-12,0,0,,,,,,
1905,2015,1970,-2,9,0,0,,,,,,
1906,2015,1843,-5,-7,0,0,,,,,,
1907,2015,2069,-3,-25,0,0,,,,,,
1908,2015,1443,99,98,0,0,,,,,,
1909,2015,1715,-9,-25,0,0,,,,,,
1910,2015,199,-3,-13,0,0,,,,,,
1911,2015,67,0,-17,0,0,,,,,,
1912,2015,1919,-3,-28,0,0,,,,,,
1913,2015,1885,-6,0,0,0,,,,,,
1914,2015,600,2,-28,0,0,,,,,,
1915,2015,2070,21,8,0,0,,,,,,
1916,2015,235,26,-1,0,0,,,,,,
1917,2015,829,-4,-8,0,0,,,,,,
1918,2015,883,3,2,0,0,,,,,,
1919,2015,84,-1,-20,0,0,,,,,,
1920,2015,330,9,-9,0,0,,,,,,
1921,2015,1862,-4,-9,0,0,,,,,,
1922,2015,873,-5,-9,0,0,,,,,,
1923,2015,1970,-2,2,0,0,,,,,,
1924,2015,2069,-6,-21,0,0,,,,,,
1925,2015,1443,5,-2,0,0,,,,,,
1926,2015,199,4,-25,0,0,,,,,,
1927,2015,1723,1,-19,0,0,,,,,,
1928,2015,67,3,-17,0,0,,,,,,
1929,2015,423,-3,-41,0,0,,,,,,
1930,2015,235,-2,-31,0,0,,,,,,
1931,2015,829,-3,-22,0,0,,,,,,
1932,2015,883,-1,-6,0,0,,,,,,
1933,2015,84,-3,-17,0,0,,,,,,
1934,2015,330,2,-27,0,0,,,,,,
1935,2015,1862,-3,13,0,0,,,,,,
1936,2015,2069,-6,-30,0,0,,,,,,
1937,2015,1443,5,21,0,0,,,,,,
1938,2015,199,62,27,0,0,,,,,,
1939,2015,67,-3,-27,0,0,,,,,,
1940,2015,1919,-6,-32,0,0,,,,,,
1941,2015,1912,57,32,0,0,,,,,,
1942,2015,600,171,167,0,0,,,,,,
1943,2015,2070,-10,-8,0,0,,,,,,
1944,2015,235,60,51,0,0,,,,,,
1945,2015,1770,-6,-8,0,0,,,,,,
1946,2015,413,-1,-4,0,0,,,,,,
1947,2015,84,8,0,0,0,,,,,,
1948,2015,330,-3,-20,0,0,,,,,,
1949,2015,670,-1,17,0,0,,,,,,
1950,2015,1970,-1,-14,0,0,,,,,,
1951,2015,1843,-7,0,0,0,,,,,,
1952,2015,2069,18,0,0,0,,,,,,
1953,2015,1443,0,-4,0,0,,,,,,
1954,2015,1715,-9,-6,0,0,,,,,,
1955,2015,199,-4,-28,0,0,,,,,,
1956,2015,67,-1,-22,0,0,,,,,,
1957,2015,1919,-6,-12,0,0,,,,,,
1958,2015,1885,-10,20,0,0,,,,,,
1959,2015,600,-4,-25,0,0,,,,,,
1960,2015,2070,-4,20,0,0,,,,,,
1961,2015,235,-4,-22,0,0,,,late,open,0,0
1962,2015,1770,5,-4,0,0,,,,,,
1963,2015,413,-6,-12,0,0,,,,,,
1964,2015,84,-2,-14,0,0,,,,,,
1965,2015,330,-7,-22,0,0,,,,,,
1966,2015,670,-8,3,0,0,,,,,,
1967,2015,1970,-3,-19,0,0,,,,,,
1968,2015,1843,-6,10,0,0,,,,,,
1969,2015,2069,15,5,0,0,,,,,,
1970,2015,1443,-4,74,0,0,,,,,,
1971,2015,1715,-8,-15,0,0,,,,,,
1972,2015,199,-5,-33,0,0,,,,,,
1973,2015,67,-7,-20,0,0,,,,,,
1974,2015,1919,-4,-20,0,0,,,,,,
1975,2015,1885,1,-5,0,0,,,,,,
1976,2015,600,-2,-13,0,0,,,,,,
1977,2015,2070,27,19,0,0,,,,,,
1978,2015,235,-8,14,0,0,,,,,,
1979,2015,1770,-6,-12,0,0,,,,,,
1980,2015,413,-7,2,0,0,,,,,,
1981,2015,84,-2,-13,0,0,,,,,,
1982,2015,330,-6,-27,0,0,,,,,,
1983,2015,670,-9,-19,0,0,,,,,,
1984,2015,1970,18,12,0,0,,,,,,
1985,2015,1843,-6,3,0,0,,,,,,
1986,2015,2069,0,-8,0,0,,,,,,
1987,2015,1443,-8,-12,0,0,,,,,,
1988,2015,1715,-2,-15,0,0,,,,,,
1989,2015,199,-5,-24,0,0,,,,,,
1990,2015,67,-4,-23,0,0,,,,,,
1991,2015,1919,-4,-15,0,0,,,,,,
1992,2015,1885,-7,-1,0,0,,,,,,
1993,2015,600,-6,-19,0,0,,,,,,
1994,2015,2070,-7,-8,0,0,,,,,,
1995,2015,235,-1,-12,0,0,,,,,,
1996,2015,1770,-6,-3,0,0,,,,,,
1997,2015,413,-2,5,0,0,,,,,,
1998,2015,84,-7,-13,0,0,,,,,,
1999,2015,330,-5,-6,0,0,,,,,,
2000,2015,670,-4,1,0,0,,,,,,
2001,2015,1970,0,5,0,0,,,,,,
2002,2015,1843,0,8,0,0,,,,,,
2003,2015,2069,-1,-2,0,0,,,,,,
2004,2015,1443,-5,-10,0,0,,,,,,
2005,2015,1715,-9,-17,0,0,,,,,,
2006,2015,199,-2,-16,0,0,,,,,,
2007,2015,67,41,39,0,0,,,,,,
2008,2015,1919,-6,-18,0,0,,,,,,
2009,2015,1885,2,-8,0,0,,,,,,
2010,2015,600,-5,-24,0,0,,,,,,
2011,2015,2070,-9,-17,0,0,,,,,,
2012,2015,235,-7,-16,0,0,,,,,,
2013,2015,1770,-3,1,0,0,,,,,,
2014,2015,413,-6,-9,0,0,,,,,,
2015,2015,84,-5,-20,0,0,,,,,,
2016,2015,330,-5,-27,0,0,,,,,,
2017,2015,670,-6,-20,0,0,,,,,,
2018,2015,1970,-4,-25,0,0,,,,,,
2019,2015,1843,-3,-10,0,0,,,,,,
2020,2015,2069,0,-14,0,0,,,,,,
2021,2015,1443,-7,-19,0,0,,,,,,
2022,2015,1715,-9,-15,0,0,,,,,,
2023,2015,199,-3,-32,0,0,,,,,,
2024,2015,67,-3,-39,0,0,,,,,,
2025,2015,1919,-3,-35,0,0,,,,,,
2026,2015,1885,-2,-24,0,0,,,,,,
2027,2015,600,13,-19,0,0,,,,,,
2028,2015,2070,-9,-20,0,0,,,,,,
2029,2015,235,19,6,0,0,,,,,,
2030,2015,829,-1,15,0,0,,,,,,
2031,2015,883,1,1,0,0,,,,,,
2032,2015,84,-3,-17,0,0,,,,,,
2033,2015,330,-6,-36,0,0,,,,,,
2034,2015,1862,-8,-16,0,0,,,,,,
2035,2015,873,-6,-25,0,0,,,,,,
2036,2015,1970,-5,-2,0,0,,,,,,
2037,2015,2069,-5,-28,0,0,,,,,,
2038,2015,1443,-5,3,0,0,,,,,,
2039,2015,199,-1,-36,0,0,,,,,,
2040,2015,1723,35,3,0,0,,,,,,
2041,2015,67,-4,-26,0,0,,,,,,
2042,2015,423,-10,-45,0,0,,,,,,
2043,2015,235,7,-17,0,0,,,,,,
2044,2015,829,-4,-15,0,0,,,,,,
2045,2015,883,-3,-16,0,0,,,,,,
2046,2015,84,-1,-6,0,0,,,late,open,0,0
2047,2015,330,-3,-29,0,0,,,,,,
2048,2015,1862,-1,-14,0,0,,,,,,
2049,2015,2069,-7,-25,0,0,,,,,,
2050,2015,1443,-6,-15,0,0,,,,,,
2051,2015,199,-4,-34,0,0,,,,,,
2052,2015,67,-2,-11,0,0,,,,,,
2053,2015,1919,-11,-12,0,0,,,,,,
2054,2015,1912,-5,-27,0,0,,,,,,
2055,2015,600,-3,-39,0,0,,,,,,
2056,2015,2070,-8,-19,0,0,,,,,,
2057,2015,235,-7,-27,0,0,,,,,,
2058,2015,1770,-6,-4,0,0,,,,,,
2059,2015,413,-1,5,0,0,,,,,,
2060,2015,84,-4,-9,0,0,,,,,,
2061,2015,330,-6,-19,0,0,,,,,,
2062,2015,670,-10,-9,0,0,,,,,,
2063,2015,1970,-4,2,0,0,,,,,,
2064,2015,1843,0,0,0,0,,,,,,
2065,2015,2069,-6,-23,0,0,,,,,,
2066,2015,1443,3,-7,0,0,,,,,,
2067,2015,1715,-6,-17,0,0,,,,,,
2068,2015,199,3,3,0,0,,,,,,
2069,2015,67,3,8,0,0,,,,,,
2070,2015,1919,22,11,0,0,,,,,,
2071,2015,1885,-7,-19,0,0,,,,,,
2072,2015,600,-7,-40,0,0,,,,,,
2073,2015,2070,4,-16,0,0,,,,,,
2074,2015,235,-7,9,0,0,,,,,,
2075,2015,1770,-4,-19,0,0,,,,,,
2076,2015,413,-7,-14,0,0,,,,,,
2077,2015,84,-5,-6,0,0,,,late,open,0,0
2078,2015,330,-6,-25,0,0,,,,,,
2079,2015,670,-5,-11,0,0,,,,,,
2080,2015,1970,-5,-27,0,0,,,,,,
2081,2015,1843,-3,-8,0,0,,,,,,
2082,2015,2069,-5,-19,0,0,,,,,,
2083,2015,1443,-2,-15,0,0,,,,,,
2084,2015,1715,-12,-26,0,0,,,,,,
2085,2015,199,-6,-41,0,0,,,,,,
2086,2015,67,29,15,0,0,,,,,,
2087,2015,1919,-7,-28,0,0,,,,,,
2088,2015,1885,117,123,0,0,,,,,,
2089,2015,600,-10,-42,0,0,,,,,,
2090,2015,2070,82,84,0,0,,,,,,
2091,2015,235,0,-26,0,0,,,,,,
2092,2015,1770,-7,-13,0,0,,,,,,
2093,2015,413,-7,-15,0,0,,,,,,
2094,2015,84,-3,-1,0,0,,,,,,
2095,2015,330,-6,-10,0,0,,,,,,
2096,2015,670,-9,-1,0,0,,,,,,
2097,2015,1970,-8,-8,0,0,,,,,,
2098,2015,1843,-6,-14,0,0,,,,,,
2099,2015,2069,-3,-27,0,0,,,,,,
2100,2015,1443,208,227,0,0,,,late,open,0,0
2101,2015,1715,-4,-22,0,0,,,,,,
2102,2015,199,23,2,0,0,,,,,,
2103,2015,67,,,0,1,A,A,,open,0,
2104,2015,1919,96,101,0,0,,,,,,
2105,2015,1885,13,11,0,0,,,,,,
2106,2015,600,54,,0,1,A,,,,,
2107,2015,2070,0,-22,0,0,,,,,,
2108,2015,235,51,41,0,0,,,,,,
2109,2015,1770,-7,1,0,0,,,,,,
2110,2015,413,-7,-17,0,0,,,,,,
2111,2015,84,-5,-12,0,0,,,,,,
2112,2015,330,-3,-34,0,0,,,,,,
2113,2015,670,-6,-16,0,0,,,,,,
2114,2015,1970,-5,-22,0,0,,,,,,
2115,2015,1843,-7,-22,0,0,,,,,,
2116,2015,2069,35,22,0,0,,,,,,
2117,2015,1443,-6,-11,0,0,,,,,,
2118,2015,1715,-4,-10,0,0,,,,,,
2119,2015,199,-6,-33,0,0,,,,,,
2120,2015,67,-5,-17,0,0,,,,,,
2121,2015,1919,5,1,0,0,,,,,,
2122,2015,1885,-5,-24,0,0,,,,,,
2123,2015,600,13,-16,0,0,,,,,,
2124,2015,2070,0,-17,0,0,,,,,,
2125,2015,235,12,8,0,0,,,,,,
2126,2015,1770,-8,-18,0,0,,,,,,
2127,2015,413,-5,-12,0,0,,,,,,
2128,2015,84,-7,-15,0,0,,,,,,
2129,2015,330,-6,-35,0,0,,,,,,
2130,2015,670,-3,-21,0,0,,,,,,
2131,2015,1970,-6,-22,0,0,,,,,,
2132,2015,1843,1,-8,0,0,,,,,,
2133,2015,2069,-5,-20,0,0,,,,,,
2134,2015,1443,2,10,0,0,,,,,,
2135,2015,1715,-5,1,0,0,,,,,,
2136,2015,199,-2,-22,0,0,,,,,,
2137,2015,67,13,14,0,0,,,,,,
2138,2015,1919,57,70,0,0,,,,,,
2139,2015,1885,9,8,0,0,,,,,,
2140,2015,600,-7,6,0,0,,,,,,
2141,2015,2070,3,17,0,0,,,,,,
2142,2015,235,-4,-10,0,0,,,,,,
2143,2015,829,-4,0,0,0,,,,,,
2144,2015,883,-5,-13,0,0,,,,,,
2145,2015,84,-6,-21,0,0,,,,,,
2146,2015,330,0,-22,0,0,,,,,,
2147,2015,1862,-6,-16,0,0,,,,,,
2148,2015,873,-2,-20,0,0,,,,,,
2149,2015,2069,-5,-25,0,0,,,,,,
2150,2015,1443,31,20,0,0,,,,,,
2151,2015,199,-7,-49,0,0,,,,,,
2152,2015,67,-4,-41,0,0,,,,,,
2153,2015,235,21,11,0,0,,,,,,
2154,2015,84,-4,-18,0,0,,,,,,
2155,2015,330,-1,-34,0,0,,,,,,
2156,2015,1862,2,-9,0,0,,,,,,
2157,2015,2069,-6,-28,0,0,,,,,,
2158,2015,1443,-7,-19,0,0,,,,,,
2159,2015,199,-6,-49,0,0,,,,,,
2160,2015,67,-2,-34,0,0,,,,,,
2161,2015,1919,-6,-21,0,0,,,,,,
2162,2015,1912,-3,-24,0,0,,,,,,
2163,2015,600,29,11,0,0,,,,,,
2164,2015,2070,-1,-15,0,0,,,,,,
2165,2015,235,-10,-37,0,0,,,,,,
2166,2015,84,2,-12,0,0,,,,,,
2167,2015,330,-3,-26,0,0,,,,,,
2168,2015,670,-5,-18,0,0,,,,,,
2169,2015,1970,-5,-12,0,0,,,,,,
2170,2015,1843,-6,-13,0,0,,,,,,
2171,2015,2069,2,-13,0,0,,,,,,
2172,2015,1443,-8,10,0,0,,,,,,
2173,2015,1715,-7,-21,0,0,,,,,,
2174,2015,199,2,-34,0,0,,,,,,
2175,2015,67,2,-42,0,0,,,,,,
2176,2015,1919,-4,-33,0,0,,,,,,
2177,2015,1885,-3,-9,0,0,,,,,,
2178,2015,600,-6,-34,0,0,,,,,,
2179,2015,2070,-3,-14,0,0,,,,,,
2180,2015,235,-6,-20,0,0,,,,,,
2181,2015,1770,-4,-27,0,0,,,,,,
2182,2015,413,-6,-14,0,0,,,,,,
2183,2015,84,-6,-18,0,0,,,,,,
2184,2015,330,-6,-41,0,0,,,,,,
2185,2015,670,-8,2,0,0,,,,,,
2186,2015,1970,-1,-17,0,0,,,,,,
2187,2015,1843,-7,-18,0,0,,,,,,
2188,2015,2069,-5,-26,0,0,,,,,,
2189,2015,1443,37,68,0,0,,,,,,
2190,2015,1715,-3,-22,0,0,,,,,,
2191,2015,199,-5,-39,0,0,,,,,,
2192,2015,67,70,40,0,0,,,,,,
2193,2015,1919,-4,-41,0,0,,,,,,
2194,2015,1885,-1,-29,0,0,,,,,,
2195,2015,600,-2,-27,0,0,,,,,,
2196,2015,2070,9,-7,0,0,,,,,,
2197,2015,235,-2,-1,0,0,,,,,,
2198,2015,1773,-3,-17,0,0,,,,,,
2199,2015,413,-5,-17,0,0,,,,,,
2200,2015,84,-1,12,0,0,,,,,,
2201,2015,604,-9,-32,0,0,,,,,,
2202,2015,330,-2,-31,0,0,,,,,,
2203,2015,1970,-4,-13,0,0,,,,,,
2204,2015,1842,-3,-13,0,0,,,,,,
2205,2015,2069,-5,-26,0,0,,,,,,
2206,2015,1443,12,18,0,0,,,,,,
2207,2015,1715,-2,15,0,0,,,,,,
2208,2015,199,13,-3,0,0,,,,,,
2209,2015,67,17,17,0,0,,,,,,
2210,2015,1919,46,39,0,0,,,,,,
2211,2015,2019,37,23,0,0,,,,,,
2212,2015,600,0,43,0,0,,,,,,
2213,2015,2070,32,13,0,0,,,,,,
2214,2015,235,58,78,0,0,,,,,,
2215,2015,1773,0,-22,0,0,,,,,,
2216,2015,413,-3,19,0,0,,,,,,
2217,2015,84,-5,-8,0,0,,,,,,
2218,2015,604,-7,-17,0,0,,,,,,
2219,2015,330,63,130,0,0,,,,,,
2220,2015,1842,-2,-1,0,0,,,,,,
2221,2015,1970,-1,48,0,0,,,,,,
2222,2015,2069,22,8,0,0,,,,,,
2223,2015,1443,-7,-4,0,0,,,,,,
2224,2015,1715,1,11,0,0,,,,,,
2225,2015,199,,,0,1,C,C,,closed,100,voucher
2226,2015,67,4,-13,0,0,,,,,,
2227,2015,1919,186,187,0,0,,,,,,
2228,2015,2019,9,142,0,0,,,,,,
2229,2015,600,94,114,0,0,,,,,,
2230,2015,2070,28,134,0,0,,,,,,
2231,2015,235,23,18,0,0,,,,,,
2232,2015,1773,1,1,0,0,,,,,,
2233,2015,413,-1,-10,0,0,,,,,,
2234,2015,84,-4,8,0,0,,,,,,
2235,2015,604,-5,17,0,0,,,,,,
2236,2015,330,1,-15,0,0,,,,,,
2237,2015,1842,-9,-17,0,0,,,,,,
2238,2015,1970,25,16,0,0,,,,,,
2239,2015,2069,77,70,0,0,,,,,,
2240,2015,1443,-1,5,0,0,,,,,,
2241,2015,1715,-6,-21,0,0,,,,,,
2242,2015,199,-6,-30,0,0,,,,,,
2243,2015,67,-3,-20,0,0,,,,,,
2244,2015,1919,37,28,0,0,,,,,,
2245,2015,2019,-5,-8,0,0,,,,,,
2246,2015,600,4,9,0,0,,,,,,
2247,2015,2070,-6,-14,0,0,,,,,,
2248,2015,235,-3,-5,0,0,,,,,,
2249,2015,1830,-7,17,0,0,,,,,,
2250,2015,883,0,20,0,0,,,,,,
2251,2015,84,-6,-4,0,0,,,,,,
2252,2015,1862,4,-7,0,0,,,,,,
2253,2015,330,-9,-31,0,0,,,,,,
2254,2015,873,-6,-13,0,0,,,,,,
2255,2015,1970,2,19,0,0,,,,,,
2256,2015,2069,-3,-19,0,0,,,,,,
2257,2015,1443,-4,-14,0,0,,,,,,
2258,2015,199,-2,-23,0,0,,,,,,
2259,2015,67,-8,10,0,0,,,,,,
2260,2015,673,55,71,0,0,,,,,,
2261,2015,235,-4,-9,0,0,,,,,,
2262,2015,829,-5,-7,0,0,,,,,,
2263,2015,1912,-1,-3,0,0,,,,,,
2264,2015,84,-3,-3,0,0,,,,,,
2265,2015,1862,-6,-17,0,0,,,,,,
2266,2015,330,-7,-17,0,0,,,,,,
2267,2015,2069,-2,-3,0,0,,,,,,
2268,2015,1443,19,17,0,0,,,,,,
2269,2015,199,47,37,0,0,,,,,,
2270,2015,67,-4,-37,0,0,,B,cancelled,open,600,refund
2271,2015,1869,1,8,0,0,,,,,,
2272,2015,1979,-8,16,0,0,,,,,,
2273,2015,600,25,37,0,0,,,,,,
2274,2015,2070,-9,-6,0,0,,,,,,
2275,2015,235,15,18,0,0,,,,,,
2276,2015,1773,-6,-28,0,0,,,,,,
2277,2015,413,-4,-9,0,0,,,,,,
2278,2015,84,37,32,0,0,,,,,,
2279,2015,604,-2,9,0,0,,,,,,
2280,2015,330,-5,-33,0,0,,,,,,
2281,2015,1842,-6,-14,0,0,,,,,,
2282,2015,1970,-4,-24,0,0,,,,,,
2283,2015,2069,-3,-19,0,0,,,,,,
2284,2015,1443,-2,2,0,0,,,,,,
2285,2015,1715,-7,-26,0,0,,,,,,
2286,2015,199,-3,-17,0,0,,,,,,
2287,2015,67,50,9,0,0,,,,,,
2288,2015,1919,13,-10,0,0,,,,,,
2289,2015,2019,9,-5,0,0,,,,,,
2290,2015,600,9,6,0,0,,,,,,
2291,2015,2070,-9,-28,0,0,,,,,,
2292,2015,235,-7,10,0,0,,,,,,
2293,2015,1773,-10,-10,0,0,,,,,,
2294,2015,1826,-6,-6,0,0,,,,,,
2295,2015,84,-2,-7,0,0,,,,,,
2296,2015,604,-2,-4,0,0,,,,,,
2297,2015,330,42,20,0,0,,,,,,
2298,2015,1842,-7,-18,0,0,,,,,,
2299,2015,1970,-6,-26,0,0,,,,,,
2300,2015,2069,-4,-24,0,0,,,,,,
2301,2015,1443,-9,-13,0,0,,,,,,
2302,2015,1715,-2,-11,0,0,,,,,,
2303,2015,199,-4,-32,0,0,,,,,,
2304,2015,67,-2,-28,0,0,,,,,,
2305,2015,1919,205,192,0,0,,,,,,
2306,2015,2019,65,48,0,0,,,,,,
2307,2015,235,-7,-6,0,0,,,,,,
2308,2015,1773,-7,-2,0,0,,,,,,
2309,2015,413,-5,-11,0,0,,,,,,
2310,2015,84,12,9,0,0,,,,,,
2311,2015,604,-7,-18,0,0,,,,,,
2312,2015,330,-5,-32,0,0,,,,,,
2313,2015,1842,-4,0,0,0,,,,,,
2314,2015,1970,-3,-13,0,0,,,,,,
2315,2015,2069,-3,-21,0,0,,,,,,
2316,2015,1443,-2,-5,0,0,,,,,,
2317,2015,1715,-9,-28,0,0,,,,,,
2318,2015,199,-7,-39,0,0,,,,,,
2319,2015,67,-4,-22,0,0,,,,,,
2320,2015,1919,15,4,0,0,,,,,,
2321,2015,2019,1,12,0,0,,,,,,
2322,2015,600,-6,-23,0,0,,,,,,
2323,2015,2070,-7,-22,0,0,,,,,,
2324,2015,235,-6,-9,0,0,,,,,,
2325,2015,1773,10,-3,0,0,,,,,,
2326,2015,413,-5,-18,0,0,,,,,,
2327,2015,84,37,36,0,0,,,,,,
2328,2015,604,-8,-13,0,0,,,,,,
2329,2015,330,66,45,0,0,,,,,,
2330,2015,1842,-9,-1,0,0,,,,,,
2331,2015,1970,-5,-17,0,0,,,,,,
2332,2015,2069,-5,-27,0,0,,,,,,
2333,2015,1443,-5,-10,0,0,,,,,,
2334,2015,1715,-7,-21,0,0,,,,,,
2335,2015,199,74,67,0,0,,,,,,
2336,2015,67,-2,-38,0,0,,,,,,
2337,2015,1919,2,28,0,0,,,,,,
2338,2015,2019,12,-3,0,0,,,,,,
2339,2015,600,-3,15,0,0,,,,,,
2340,2015,2070,-5,-13,0,0,,,,,,
2341,2015,235,28,22,0,0,,,,,,
2342,2015,1773,-7,-26,0,0,,,,,,
2343,2015,413,13,-4,0,0,,,,,,
2344,2015,84,-6,9,0,0,,,,,,
